x,y
-1.8108241930343703,0.6748849206682617
-2.7753135101856046,0.39335004287622954
-3.0248978434676026,1.1823472846615015
2.0959277043209275,0.6931732948394136
-2.7453440840505277,0.9087294696587382
2.5988988492669725,1.4519044708361166
-3.0622123775198817,0.6334807453389564
-1.929013254291066,0.6351933155396265
2.6270087294051585,1.0240348647410507
-0.27147347623779794,1.4505549455389457
-1.4588534884037778,1.2502233918911436
2.6112202738625143,1.460934189851621
-1.6124910683128328,1.1757006740925893
0.8316100105631032,1.2610587195347032
1.9514569513672857,1.2427893497129507
-3.0155039585436225,1.3139687135164388
1.7818195969017827,1.4631054613550272
-2.2109461362603247,1.1141691590618512
2.3301363823076073,1.416467650245258
-1.9178251842838112,1.3901585930801614
-2.674561523202514,1.0780435081236788
-2.7435803639490812,0.6067498265923841
3.044873567466457,0.45349444533419003
2.0698421877260555,0.7745181819243299
0.41975120615485784,1.4247988682577328
2.1509931203204475,1.4985261247029436
2.223891703182743,1.1899798751040254
-2.169903247574199,1.1462076173256057
2.495762019092542,1.0980967097412204
-0.5460154821681171,1.5165145869215833
1.5396837515448416,0.7730048307508417
2.0248971902392716,1.1012875041306813
2.7097094094351926,1.2366101128754794
-1.5244125331924894,0.8330883587953029
2.043890242609133,0.7744663222209245
1.8787560082747339,0.4520668004321715
-3.0219500675367694,0.565865350533957
2.245321523330796,0.8622248008112288
0.7069879699063919,1.4954630853496886
-1.148672971987567,1.5450409356482795
2.5318474275348475,1.0089794036661113
0.09256868023902332,1.0522370238812204
2.046295992842494,0.9971951843495228
0.26808809768958186,1.0742805252446925
-2.8909272928764302,1.268577697190445
1.224168543147993,0.9233910950459698
2.4153577139403906,0.7109217718405718
1.6379675848482735,1.1494137059698888
2.4031601827676994,0.514253316608726
-2.93445234736024,1.1107053173042525
-2.505128128364021,1.193016170932406
0.5347256078300604,1.2296953540788693
-1.4103555511168901,0.8032274923863021
1.2291444328956311,1.1350298143582673
-2.399427765681314,0.6114703278147986
-0.8940065825110217,1.2939411267332734
0.11677761438044065,1.0772439704391692
-2.8770798540000166,1.3755597452363841
-1.8497209979755436,0.9949203920714575
-0.41855632044880275,1.4885147956491984
-2.4082759779869756,0.8904951532095229
1.6161082252066867,1.1247791278612147
1.648156377886238,0.6152086212564409
2.1591598761232103,0.7436976298636884
2.8255682699771567,1.0083106048156694
0.6581835629856809,0.9270088733946777
-2.7255484438575377,0.8695522609980921
-2.723143092733122,1.2972153063758847
2.576331093943997,1.4254639552729413
2.5314281912718783,1.0774430338598426
-2.801476216748466,0.6883818407818927
1.5063167947496021,1.2533771351107355
-2.824084013933204,0.7696091442998663
2.0736936336818994,1.4818908254035295
-1.794536841269569,1.091186879710253
-0.8305441783102077,1.472216493441009
0.3134856345589223,1.4596173859935937
2.3247189489278837,1.3322385492247335
-0.6968313141972322,1.567302208104477
2.603249623502035,1.3150086132578052
-2.3288575762608006,0.804603098675436
-1.9136163433927977,1.5000861269528563
2.4341715534376904,1.3406221548945885
-2.2731129895196256,1.3853261558290568
-1.7509915726726497,1.2756703608374895
-1.4884358727338218,0.7209858751548142
1.6362250930612374,1.1157430223876545
2.2531342576165256,0.5924770442299696
-2.8736944249067546,0.3736816362588282
-3.094256956608404,1.3507632705120862
3.02804691662078,0.8850703176684527
-1.855443202773648,0.51956162015918
2.6207091965698854,1.4195972975690792
2.0543924509860965,0.9298280535102288
0.7061384548221303,1.3563063096873496
-1.323140738001929,0.4851059242046598
-2.1286501534425466,0.40792362828529916
-2.619189375036111,1.2136652455464407
2.280947585138712,0.4148407236255389
-0.4836890966104703,1.5331833624107771
-2.6769454796111734,0.799119727168653
1.2835180064894969,0.8907562403487179
-2.038611781081266,0.740232031602321
2.5704146468339433,1.4870066702425655
1.2434087195466343,1.0704906472989713
-0.42400916415071865,1.5026902808719655
1.8399926166925926,0.7080268216948493
-1.9078433806213408,0.920922379643633
2.138651120032077,1.5505690363247808
-1.7439983052269852,0.583080971102862
0.24965838728172995,1.4281968842141795
1.2570157392473256,1.298284584156625
-2.111476150039806,0.5237084565589782
0.2993823916840235,1.5359228029123102
0.6056079639835952,1.2939778400581674
-1.8042952367347362,1.009812331295771
-3.0234226087856344,0.7355785623975528
-1.8862040903893476,1.5124659715287803
2.2072915799269026,1.3630783305619238
2.2336350410005332,1.5426063767510576
2.685208024620904,1.4806604645776122
-1.6478630997168713,1.0053574641150371
-1.6575319244874935,1.0451220411193791
-1.4875609794957347,0.5008023165799016
-0.2971224227745113,1.3428383195596476
-1.7858179357488153,1.5558126048503125
-1.9208164303892064,1.3389908188476576
-2.76065263152237,0.6082971855585333
-1.5794922050945956,1.515318427839043
-2.177225734974026,1.1664991536630356
-2.313511776568159,1.042291967402801
0.7850881849622917,0.9596210142769506
3.006823655426019,0.6308238290874759
2.2111324578603924,1.5500404375479757
1.052094009950988,1.3467984655202754
0.8048561213084318,0.8014373532685708
1.7019060186465964,1.0222630653924654
1.4745392096454468,0.9163466070053787
-2.698531402204086,0.8041304619349776
2.8260910103297405,0.4732569766119261
-2.6309533565198175,0.47788111378174625
2.3695108075273303,1.5327514465797143
-2.9306016603153893,1.4121475496865794
-0.4643188125844615,1.0860380583149811
-0.2468278261248864,1.431421435292238
-1.6911816981719976,0.45119147753205713
2.0945108488285795,1.2070133069530598
0.17081320274209855,1.4286078395795792
-2.290517174375577,0.4819703458561202
-2.3392241320245617,1.1915196712082405
-1.4143397153584938,1.119875479210013
3.0269470222295034,0.9756336945155395
1.2855607316102136,1.5176105391078822
-1.760943122107945,1.0676973593152295
2.389282679703002,1.3168888663764058
0.0006547763673436791,1.4209159930707402
2.6611302710360896,1.0299879263653513
1.3812292688828052,0.5574368461372297
-2.3184888966572226,0.9577923327693822
1.0289480556798,1.171459579477507
-1.9504036037143904,1.4960187527267355
-2.7913571198243288,1.1191949142943347
-1.1213744093663265,1.3685318259415848
2.6234913493286802,0.36681047977120484
-2.2122864528397646,1.3163094640406343
2.7293202753808234,1.3192967226977532
2.3803526242623088,0.722329504410693
-1.4034224403202513,0.8670321373371781
-2.346884365765334,1.1217362741247063
-1.8787593689618023,1.4036815542322905
0.2609996804321906,0.9521951724387345
2.962480591758154,1.3339743917926468
-2.27635083491601,0.5640129979485602
-2.896024655720489,0.6239739087299307
1.27944422382111,0.9588638962593548
2.9233572702556883,1.5188596181794223
-2.401838311680738,1.4282161533297857
0.12098347176667668,1.163393767163786
2.9511029710923866,0.8090590820985915
1.49176509379682,1.5623462448202732
-3.0672797834915344,0.8933026438583953
2.8216515606146393,0.4709647781250461
-0.010485346152383723,1.5656200708933508
1.518993155245501,0.741237147229163
1.6588307077430278,1.1841393907161382
-0.7057623396066499,1.3658088803302686
2.339672642371208,0.8415078732160644
0.7991022404576205,0.8623415761856981
1.9189063659742933,1.057424783720664
-1.7152013032427589,1.5038311863849816
0.8446432668755732,1.36377594853521
2.893730098476274,1.1931601373213705
1.6220364269570968,1.3990515439668538
-1.4263568416077594,0.4490929747117218
-2.892585165408863,1.5187109694238745
-1.5398975978905918,0.3543283389552945
-2.861423866238883,1.20582969154898
0.3264580201644005,1.148350862961418
0.22805734926461563,1.5449037288501755
-0.2318746271591401,1.3909773314449065
3.0491346410195916,0.9805751595212988
-2.1039127208174833,0.6175382396289453
2.4431672899037853,0.4266675447054977
-1.648114053876649,1.2640580693739198
-2.452652003829601,0.5184921108336527
1.3083820568143212,1.2379785364411382
-2.1617316514752725,0.548776513030254
2.6736729048391448,1.1642568628749803
1.3261953324375737,1.4959557865149176
1.853144882615763,0.7010444490012229
-2.3286284102030335,1.1484957419020505
0.7071425959394633,0.7627329254077022
-1.2986610990941392,1.4850940037900795
-2.8466600580338985,1.4069650799917315
-1.3920630784047194,0.7085964396914597
-1.8791211440016948,0.7366576972864949
0.7365875211151285,1.233083091166601
