x,y
-2.248372473,-1.156663189
-2.463569041,-1.531272938
-0.261646191,-1.397436986
-2.555257757,-0.433161969
-2.595183037,-1.114888561
2.141793505,-1.058863566
-2.308125253,-0.737397569
-3.125106631,-1.289779773
1.748806222,-0.811139107
-2.131571726,-0.697955731
-1.634533291,-0.657677266
2.070296268,-1.444486094
-1.125694259,-1.188182111
2.335730531,-0.909210943
2.251007251,-0.814109608
-2.766996379,-1.138263626
-2.028706671,-0.498262322
2.858551858,-0.69166302
-1.692310878,-1.490027244
-0.940743711,-1.071166061
1.294524349,-1.204998935
-2.752308929,-1.356297546
-3.005312301,-1.237935124
1.439801976,-0.921944588
-1.577368654,-1.48059313
0.922814752,-1.074643038
1.743965515,-0.9065947
2.430284955,-0.63146677
1.47880333,-1.023526611
2.48626248,-0.948840768
2.634700959,-0.530017817
1.780623896,-1.338623868
3.062258205,-1.362979671
-2.770665952,-1.234885587
3.095168408,-0.489605973
3.007174156,-0.736846454
-2.685131635,-0.681614386
-2.725622043,-0.492220496
-2.798057704,-0.995772164
0.957141751,-1.330268923
3.134437133,-0.799390513
2.653883224,-0.466312386
1.694106399,-1.120172314
-2.189481416,-1.165954584
0.14857893,-1.227875062
1.817272998,-0.664959886
2.255134688,-0.547383041
1.656919988,-0.580152205
1.649948645,-0.422453276
-2.75769099,-1.554411775
-2.636608822,-0.450073756
-2.660761361,-1.063257306
-0.97705942,-0.687669079
-1.340064996,-1.316928257
1.591171978,-1.54235535
-1.404804655,-0.952182752
-2.539259034,-0.796715903
-2.780611092,-1.561828114
-0.180943901,-1.183908327
2.82507233,-1.27742473
0.553580876,-1.129358195
-0.402487183,-1.246190944
-2.694647427,-1.306624164
-2.741988396,-1.138840055
0.191232578,-1.448180125
-0.470920567,-1.059799969
0.188786768,-1.262312108
-1.715998469,-0.526225904
1.886095195,-1.162653706
-2.938701288,-0.508864213
0.24071701,-1.236161284
1.8847893,-0.954805345
-0.595963189,-0.925231178
-2.591566668,-0.68688183
-2.416133417,-1.226610135
-0.342000394,-1.306875535
-2.365699012,-1.291364574
-0.303144815,-1.121302959
-0.887315456,-1.022345104
-1.27341499,-1.277180467
-1.583936678,-1.216635692
2.522862488,-0.957571595
3.103126163,-0.621933601
2.246671395,-0.707127477
-1.685039675,-0.889766891
1.272162352,-1.157040795
0.437226615,-1.272628785
3.116868188,-1.553533235
0.442526845,-1.253977159
-3.045198328,-1.099815951
-0.374920822,-1.271438263
2.574030728,-0.592212537
-1.69785909,-1.358945726
2.641798546,-0.999031309
2.088371243,-1.400431255
-2.741040277,-0.506539567
1.018854392,-1.317004266
-2.911771559,-0.725785304
