x,y
-2.048216985,0.62237398
1.974138341,0.708809705
2.125217134,1.240642132
-1.62747067,1.368302881
2.358769391,1.451322322
-1.663546323,0.898812165
-2.787194549,0.708621262
1.629480108,1.432343233
-2.846587569,1.338186855
3.011551169,0.38047482
1.602577759,0.535267664
-2.232796299,1.477620091
-1.40223813,1.340399876
-1.784656027,1.255718901
2.720795349,0.450733205
-1.398401972,0.808219573
1.536792387,0.687405907
0.086739083,1.479485635
-2.158594455,0.519720022
-2.440611736,1.286636092
-1.494506383,0.66443675
2.736347894,1.303249273
1.840566499,0.451964065
3.015080265,1.526661247
1.156045713,1.290201847
-3.095943916,0.72134612
2.227772385,1.45981796
-1.815435973,1.123906456
-1.166470431,1.119186772
1.488869152,1.126600151
2.912053402,0.947413439
2.057791483,0.462538907
1.500290521,1.483643897
3.081391413,0.564229316
0.408481044,1.454916499
1.547102129,0.976964608
-2.389434779,1.130568872
-2.227811452,1.355084279
2.73333448,1.200938508
1.548911225,1.480045707
1.491358554,0.703580861
-2.871295344,0.78956777
2.05347475,0.415150655
0.800682337,0.873892373
-1.324922051,1.327688225
-0.269893479,1.423333575
2.120008734,1.10691795
0.219823607,0.800258495
2.350404407,1.272565631
-2.041472347,1.19917566
-2.644400148,1.244961519
2.605811841,1.287122618
-1.913658532,0.489906061
-3.082355915,0.461286332
1.298519696,1.359444662
0.793357861,1.545632869
-1.982253203,0.912118005
2.864300615,1.246553521
-3.059190988,0.905863425
-2.424450102,0.911000143
1.748878782,1.014943618
-2.290196777,1.52862768
2.68229084,1.382815275
2.21199068,0.854493212
1.428518369,0.958591762
-1.642162288,1.098638097
2.910597333,1.197782241
-2.836036815,1.478009998
-2.549149918,1.184984656
0.627591652,1.001801634
-1.553138021,0.773079892
-0.259047974,1.528927169
2.264990829,0.666837974
0.747411976,1.133011421
-2.789251204,0.579224629
1.29424728,0.871481305
1.923399977,1.077301663
-1.529411017,0.568366454
-2.334105308,1.344196137
-3.014140134,0.872232594
1.388649497,0.892502034
2.720540977,1.562016593
2.503727722,1.539432768
-1.557311112,0.550188614
-2.795720484,0.811898888
0.706585931,1.388901489
-1.48395396,0.405497991
-2.453506955,1.135741125
-0.024674989,1.487844738
-1.7775156,0.867929255
-2.385166673,1.332288839
