x,y
0.766075476,-0.14609421
,
-0.624218608,-0.324051188
,
-2.399934954,-0.144523562
,
2.96483304,-0.147492727
,
-0.471137358,0.685706721
,
0.535752332,0.0944726
,
1.601858209,0.247317899
,
0.742072854,0.22997572
,
0.497546778,-0.473361428
,
2.059891097,0.189216491
,
0.274639608,-0.682572052
,
-0.725914779,-0.004094755
,
2.997567726,0.351510998
,
2.970032449,-0.344036405
,
-0.716429088,1.159739118
,
1.287445448,-0.754598071
,
-0.695035659,0.775068528
,
0.039549238,-0.612681924
,
-0.481710156,0.36132907
,
-0.908231663,1.131633108
,
0.637764255,-0.662635791
,
-2.596347263,0.33193583
,
-0.779834694,0.848017365
,
-3.02148355,-0.188691125
,
0.41406983,-0.154043348
,
1.063053173,0.487542384
,
0.262752715,-0.878104133
,
1.170559146,0.459762927
,
-0.107849151,-0.734914826
,
-2.209896184,-0.150627265
,
-1.143800478,0.401671996
,
0.408431852,-0.859894649
,
-0.60972239,0.461747742
,
0.333487081,-1.148732035
,
0.122261611,-0.860641375
,
-1.330811854,-0.193695845
,
0.463754469,0.183884536
,
-1.370359071,-0.056815419
,
0.021286687,-0.38979562
,
2.748210559,-0.328103099
,
1.316718204,0.34607771
,
-0.640279412,-0.498219573
,
-0.699408616,0.874626031
,
1.348217079,-0.892015199
,
0.445086729,-1.06190914
,
-0.134585031,-0.361658907
,
-2.892065217,-0.246709375
,
1.321848145,-0.962973316
,
-2.336788961,-0.186996807
,
0.261096958,0.310079155
,
-0.888929054,0.119833909
,
1.430373131,0.148727163
,
1.051003487,-0.186491713
,
1.162851917,-1.015140461
,
-0.257957464,0.355081404
,
0.595218555,0.033641862
,
0.170078824,-0.316303941
,
0.181066146,-0.655167614
,
-1.12531078,1.46458142
,
-0.665611394,0.468045056
,
2.734595979,0.176096408
,
-2.523671117,-0.315739581
,
-1.126245205,1.28686519
,
-0.306806655,0.218143276
,
0.449708156,-0.9444054
,
2.598787892,0.118624213
,
-0.66296275,0.665976961
,
2.06388275,-0.081444765
,
-0.709229035,1.24593858
,
-0.965088371,0.047467285
,
1.770121496,0.392083732
,
-0.289339086,0.176851376
,
2.089349902,-0.278503616
,
-0.311720935,-0.795970859
,
-0.852323942,0.474312962
,
2.02733396,-0.346242867
,
-2.329590162,0.232674155
,
-0.615616034,0.575624499
,
-0.535815964,-0.412188423
,
0.592124801,-0.367579137
,
-1.260569522,0.418315766
,
-1.824459967,-0.233224829
,
1.015188639,-0.745373416
,
0.851408724,-0.703595205
,
-0.980285618,0.046592995
,
-0.429360813,-0.299866015
,
-1.314683092,-0.044671568
,
0.125005688,0.146430637
,
-0.354679186,0.039186592
,
-0.655662323,0.771693226
,
2.595225661,0.260550862
,
-0.899042195,0.374180786
,
0.919482745,-0.580795749
,
0.972511859,-0.717509193
,
-2.67223047,0.197864173
,
-0.088872832,0.417930243
,
0.087757173,0.170171849
,
0.985396536,-0.628905745
,
-1.981214238,0.069210729
,
-1.286610786,0.884967387
,
2.910895581,-0.120611174
,
0.380524353,0.708000383
,
0.635034487,-0.876831082
,
-1.227179745,0.234315678
,
-0.426044043,-0.793324264
,
-0.502183403,-0.623098932
,
-0.521087826,0.77245406
,
-0.924254619,-0.014576106
,
-0.584806071,0.818824253
,
1.720596434,0.129545016
,
-2.515366029,0.242832327
,
1.696338059,0.416150895
,
-0.398062318,-0.060852951
,
0.48245141,-0.192595906
,
2.793592233,0.319030768
,
2.551433766,0.166215439
,
-0.372430151,-0.50361355
,
0.496158536,-0.122577542
,
-0.750579405,1.083168043
,
1.036045547,-0.971943968
,
0.83943361,-0.290040876
,
-1.051058257,1.04194294
,
0.689480729,-0.263653552
,
-0.127030809,-0.729533198
,
-0.144615302,0.398183391
,
1.816441211,0.313957987
,
0.509563313,-0.548646053
,
-0.585822175,1.194968082
,
0.656764379,-0.816274472
,
-1.092289799,0.03991062
,
2.362519262,-0.250032461
,
0.867087727,-0.389506657
,
-0.22575,0.098950064
,
0.913413627,0.280631098
,
-1.225088657,0.363549171
,
1.437704738,0.359448164
,
0.177548492,-0.857583764
,
-1.140696736,-0.262509897
,
0.716259549,-1.083209302
,
-1.758943855,0.056214246
,
-2.712731378,0.213522952
,
0.620890818,0.088892741
,
2.548400649,0.124998846
,
2.20790773,0.329527409
,
0.039891789,0.465799037
,
-1.693800087,0.176605996
,
1.132377869,-0.564114513
,
0.490473694,-0.264204897
,
